Province,Title,Rating,Price,Address,Phone,Link,Service,Image
Thừa Thiên Huế,Cơm Hến 17,4.1,"₫1–100,000","17 Hàn Mặc Tử, Vỹ Dạ, Huế, Thành phố Huế 52000, Vietnam",+84 985 978 931,https://m.facebook.com/1634425106838682,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://danangbest.com/uploads/news/com-hen-hue-1.webp
Thừa Thiên Huế,Quán cơm Huế O Én,4.6,"₫1–100,000","1 Trần Thúc Nhẫn, Vĩnh Ninh, Huế, Thành phố Huế, Vietnam",+84 792 129 696,,"[['Delivery', 'Takeout', 'Dine-in']]",https://mms.img.susercontent.com/vn-11134513-7r98o-lsv4f40q54n8fc@resize_ss1242x600!@crop_w1242_h600_cT
Thừa Thiên Huế,Đặc Sản Xứ Quảng,4.2,"₫1–100,000","103 Nguyễn Trường Tộ, Vĩnh Ninh, Huế, Thành phố Huế, Vietnam",+84 934 990 513,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkibfYel5EwMTll1FRr4jxFUM9hpSQiCeOYg&s
Thừa Thiên Huế,Cơm niêu Chạn,4.5,,"1 Nguyễn Thái Học, Phú Hội, Huế, Thành phố Huế, Vietnam",+84 788 525 179,https://www.facebook.com/chancomnieuhue/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://mia.vn/media/uploads/blog-du-lich/ghe-ngay-quan-com-chan-de-thuong-thuc-com-nieu-mang-huong-vi-ky-uc-09-1638521651.jpg
Thừa Thiên Huế,QUÁN ĂN AN TÂM,4.9,"₫1–100,000","Kiệt 33 Nguyễn Công Trứ, tổ 14, Huế, Thành phố Huế 52000, Vietnam",+84 935 596 960,https://www.facebook.com/QUANANANTAM,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwHg-6NKseHjr3b1I3eTYW6QNamxyNqJBKYQ&s
Thừa Thiên Huế,Quán Ăn Tài Phú,3.9,"₫1–100,000","2 Điện Biên Phủ, Vĩnh Ninh, Huế, Thành phố Huế, Vietnam",+84 913 425 165,https://www.facebook.com/Qu%C3%A1n-%C4%82n-T%C3%A0i-Ph%C3%BA-Hu%E1%BA%BF-1857876841091833/,"[['Delivery', 'Takeout', 'Dine-in']]",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/7a/92/87/caption.jpg?w=1200&h=-1&s=1
Thừa Thiên Huế,Cơm hến Hương Xưa,4.7,"₫1–100,000","30/7 Ưng Bình, Vỹ Dạ, Huế, Thành phố Huế, Vietnam",+84 905 232 153,,"[['Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmvbTUqMrVHBcerzgA7w5KxqTPGHap14Q_xw&s
Thừa Thiên Huế,Quán Hạnh,4.3,,"11-15 Đường Phó Đức Chính, Phú Hội, Huế, Thành phố Huế, Vietnam",+84 358 306 650,,"[['Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQd0KGYm1e65HOs9oSAhel1rSoW6n2EnWMeA&s
Thừa Thiên Huế,Cơm Hến Ngon,4.4,"₫1–100,000","7 Ưng Bình, Vỹ Dạ, Huế, Thành phố Huế, Vietnam",,,"[['Takeout', 'Dine-in']]",https://nethue.com.vn/uploaded/tin-tuc-thenao-2.jpg
Thừa Thiên Huế,Cơm hến Bà Cam,4.3,"₫1–100,000","49 Tùng Thiện Vương, Vỹ Dạ, Huế, Thành phố Huế 49000, Vietnam",+84 763 189 115,https://www.foody.vn/hue/com-hen-ba-cam,"[['Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkTe5ND4oognAdkltlN9abwIMUOQCaHWPo7g&s
Thừa Thiên Huế,Quán Đặc Sản Gà Vườn Tuyết Hương,4.2,,"Đường Đoàn Hữu Trưng, Phước Vĩnh, Huế, Thành phố Huế, Vietnam",+84 234 3846 668,https://www.facebook.com/TuyetHuongQuan/,"[['Delivery', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTdUWfGJDOlTluCpacAp993-OVcVWrVDJI2w&s
Thừa Thiên Huế,Ăn sáng Cơm hến Trương Định,4.2,"₫1–100,000","28 Trương Định, Vĩnh Ninh, Huế, Thành phố Huế, Vietnam",,,"[['Takeout', 'Dine-in']]",https://kinhdoamthuc.com/wp-content/uploads/2023/07/day-cach-nau-com-hen.jpg
Thừa Thiên Huế,Quán Ăn Bà Chanh,3.8,,"9 Trường Chinh, Xuân Phú, Huế, Thành phố Huế, Vietnam",+84 234 3823 311,http://thietkeweb30s.org/,"[['Delivery', 'Takeout', 'Dine-in']]",https://mia.vn/media/uploads/blog-du-lich/ngay-co-do-mua-ri-ra-thi-phai-an-ngay-mot-phan-lau-cua-ba-chanh-hue-moi-dung-bai-1-1638785633.jpg
Thừa Thiên Huế,Lạc Thiện Restaurant,4.3,"₫1–100,000","6 Đinh Tiên Hoàng, Phú Hoà, Huế, Thành phố Huế, Vietnam",+84 234 3527 348,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://i2.ex-cdn.com/crystalbay.com/files/content/2024/08/21/banh-khoai-hue-10-0915.jpg
Thừa Thiên Huế,Cơm hến Hoa Đông,4.5,"₫1–100,000","64/7 64 Kiệt 7 Ưng Bình, Vỹ Dạ, Huế, Thành phố Huế, Vietnam",+84 234 3848 359,,[None],https://mia.vn/media/uploads/blog-du-lich/dung-chan-tai-com-hen-hoa-dong-quan-ngon-khong-the-bo-qua-khi-den-hue-01-1638287407.jpg
Thừa Thiên Huế,Nhà Hàng Cơm Niêu Sen,4,,"4 Trần Anh Liên, Xuân Phú, Huế, Thành phố Huế 53000, Vietnam",+84 972 840 246,https://www.facebook.com/ComNieuSen/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://khamphahue.com.vn/Portals/0/DuLich/DiemAnUong/NhaHang/ComNieuSen/Khamphahue_NhaHangComSenHue7.jpg?ver=2023-06-14-141735-327
Thừa Thiên Huế,Đồ Ăn Ngon,5,,"38 Chu Văn An, Phú Hội, Huế, Thành phố Huế, Vietnam",,,"[['Takeout', 'Dine-in']]",https://ezcloud.vn/wp-content/uploads/2019/10/quan-an-ngon-o-hue.webp
Thừa Thiên Huế,DONALD TRUNG HUẾ - 28 HOÀNG VĂN THỤ,4.6,"₫1–100,000","28 Hoàng Văn Thụ, An Đông, Huế, Thành phố Huế, Vietnam",,http://donaldtrung.net/,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://img.mservice.com.vn/common/u/2e02fb5fe4f64fb55bc713540643c6f8eae702d101cea8c59afc49cfc505fc37/93d49e5a-8ebb-494f-a4dc-9aa68d8b80f9whd3_o92.jpeg
Tiền Giang,Quán Ăn Tạ Hiền,4,,"76 Nguyễn Trung Trực, Phường 8, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3876 299,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOyvkZcjRSJ8CQxeuhWHCETopIsdTMet7wkMcUl=w138-h92-k-no
Tiền Giang,Quán ăn Mỹ Tho,4.1,"₫1–100,000","300 ấp Mỹ Thạnh, 313 ĐH89, Mỹ Phong, Mỹ Tho, Tiền Giang, Vietnam",+84 273 6268 111,http://fb.com/mythothanhpho,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPnS4UexGAzgOGBgu--MPGMb3mUeO9DRxnv6z3c=w122-h92-k-no
Tiền Giang,Vườn Ẩm Thực Phương Nam Mỹ Tho,4.1,$$,"101 Lý Thường Kiệt, Phường 5, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3975 997,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN-QXuoWfEldHquWQyb-nrqV_vDXz7DIyMZdiML=w163-h92-k-no
Tiền Giang,Hủ tiếu Tuyết Ngân,4.1,"₫1–100,000","481 Ấp Bắc, Phường 5, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3979 224,http://facebook.com/hutiutuyetngan,"[['Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP1QtjLecZDMBZfrQ-2qcVwVdweIRR0MmwnKD9d=w163-h92-k-no
Tiền Giang,Hoang Thanh garden restaurant,4.1,,"ĐC:, 630 đường Ấp Bắc, KP .7, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3878 919,http://fb.com/mythothanhpho,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMeCfAll6vREiR6Clh8681PEZv_pC6HXgfzAjPb=w122-h92-k-no
Tiền Giang,Hủ Tiếu Sáu Sen,3.8,"₫1–100,000","108/9 Trần Hưng Đạo, Phường 6, Mỹ Tho, Tiền Giang, Vietnam",+84 938 373 383,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMjLFclTD7QDR6foqetyhnO76T-FCgcAE-ZMg=w163-h92-k-no
Tiền Giang,Nhà Hàng - Quán Ăn Sân Vườn Lộc Mai,4.1,$$,"94 Phạm Thanh, Phường 5, Mỹ Tho, Tiền Giang, Vietnam",+84 325 829 439,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM5l8Vg5tImVrtgs94D8lHQvmYT-pr3WXUiVA_7=w204-h92-k-no
Tiền Giang,Quán Ăn Sân Vườn Toàn Trúc,3.8,"₫1–100,000","367 1 ấp Mỹ An, Đạo Thạnh, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3979 119,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMCfc7y0N0XM1umuIC1JQLd2BsDs_DF_l6EsnM1=w163-h92-k-no
Tiền Giang,Quán ăn sân vườn KÊNH MỚI,4,,"986P+7GP, Trung An, Mỹ Tho, Tiền Giang, Vietnam",+84 907 232 559,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP2wqpI5sYetNGbY-4Fg878atr9m7-HcfqSmXBl=w163-h92-k-no
Tiền Giang,Ăn là CUỐN,4.2,"₫1–100,000","Đ. Hùng Vương/478 Ấp 1, Đạo Thạnh, Mỹ Tho, Tiền Giang, Vietnam",+84 273 6575 987,https://www.facebook.com/NGO18.Restaurant,[None],https://lh5.googleusercontent.com/p/AF1QipM7ucuegkrYUKy4U3a-q1crP0IYsRHpK-QL56cE=w80-h106-k-no
Tiền Giang,Quán ăn Hai Quê,3.9,,"99G8+GXV, Mỹ Phong, Mỹ Tho, Tiền Giang, Vietnam",+84 816 613 278,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOaSJ7ByrxP5QH18Xsk3c4E6Xlrl5SejqiPWLDz=w189-h92-k-no
Tiền Giang,Nhà hàng Làng Việt,4.1,$$,"194 Ấp Bắc, Phường 5, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3874 441,http://nhahanglangviet.com/,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNtf5N6elT4gZ1sLDfC1wexprgkaWUBcvgbwYJu=w138-h92-k-no
Tiền Giang,Quán Đặc sản Đà Điều 7 Món,4.5,,"176h Đường Lê Văn Nghề, Ấp Mỹ, Mỹ Tho, Tiền Giang, Vietnam",+84 913 961 100,,[['Takeout']],https://lh5.googleusercontent.com/p/AF1QipNmkbvo0AIm88ddN-3Fu2d0seuL6pJkayhJns9w=w80-h103-k-no
Tiền Giang,Nhà Hàng Rắn Mỹ Tho 180,4.1,,"180 Lý Thường Kiệt, Phường 5, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3874 180,http://fb.com/mythothanhpho,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNZ_ONIbBgegocsrsnvlhFIl3ygjEFE0-t1d-7B=w122-h92-k-no
Tiền Giang,Quán Vặt Ngõ Vàng Anh,3.8,"₫1–100,000","10 Thiên Hộ Dương, Phường 1, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3978 987,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMFe6prT8D7od1gN4HIbZphdST35Y7mFNpT_6vL=w122-h92-k-no
Tiền Giang,Lẩu ếch Đông Đô,3.9,,"Đ. Đoàn Thị Nghiệp, Phường 5, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3888 186,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipObX7MtfMD0hLJUjdOQ_wSnDeB7tKQQnVEjZ94i=w122-h92-k-no
Tiền Giang,Quán Cơm Nha Trang,3.9,"₫1–100,000","29 Trần Quốc Toản, Phường 4, Mỹ Tho, Tiền Giang, Vietnam",+84 273 3887 543,,"[['Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPEBicu1Fk4p2mzgFL9UjzcAs_scbsrAtHQXeML=w80-h106-k-no
Tiền Giang,Ốc mỹ tho,4,,"218 Phan Thanh Giản, Phường 2, Mỹ Tho, Tiền Giang, Vietnam",+84 903 878 647,,"[['Outdoor seating', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMHtIz80rOxNfj-3RVdskR1gSnlYTioEzPIWoSu=w194-h92-k-no
Tiền Giang,Nhà Hàng Lẩu Dê Ngọc Minh,4,,"266e Phạm Thanh, Phường 5, Mỹ Tho, Tiền Giang, Vietnam",+84 938 604 039,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOWqHMdFVjxvkAwOsklh0xUpQnuHAaAt-gKZ9Sp=w80-h106-k-no
Tiền Giang,Lẩu Mắm Miền Tây Út Cường,4.4,,"70 Đường Yersin, Phường 4, Mỹ Tho, Tiền Giang 84000, Vietnam",+84 919 555 655,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipODly2pONZOtEtCQtoX1fgIGjquA_su1_BeKkWm=w122-h92-k-no
Trà Vinh,BÚN NƯỚC LÈO SEN (NGAY PHỐ ẨM THỰC-ĐẶC SẢN TRÀ VINH),5,"₫1–100,000","W8PM+2PM, Trần Phú Nối Dài, Phường 2, Trà Vinh, Vietnam",+84 917 945 254,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOxzeVDVRvqttTD_j9qk6FQDZ0QKF7VkQ5LvQum=w122-h92-k-no
Trà Vinh,ĐÁ BÀO MẬT (Since 2017),4.5,"₫1–100,000","Số 64 đường 19/5, Khóm 2, Trà Vinh, 940000, Vietnam",+84 979 900 838,https://www.facebook.com/DabaoMat.since2017,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNPqHzUXF4ZQziScR9mm00ub7fmduF7XXp-kbu5=w163-h92-k-no
Trà Vinh,Bún suông DƯ VÂN,4.3,"₫1–100,000","644 đường Võ Nguyên Giáp, Khóm 1, Trà Vinh, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOIXvU_uAXF10hpufmDAIMysg2OxC_ajwJOKlle=w137-h92-k-no
Trà Vinh,Quán Đặc Sản Bánh Tét Trà Cuôn,4.7,,"247 Nguyễn Thị Minh Khai, Phường 7, Trà Vinh, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOIXvU_uAXF10hpufmDAIMysg2OxC_ajwJOKlle=w137-h92-k-no
Trà Vinh,Đệ Nhất lẩu cá kèo,4.1,,"Võ Văn Kiệt, Phường 1, Trà Vinh, Vietnam",+84 967 919 929,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPi24vVfRAubSmtxDjEN7FV9ZeS3SYjGiQ169sI=w80-h177-k-no
Trà Vinh,Quán Hồng Trúc,4.1,,"Phường 5, Trà Vinh, Vietnam",+84 908 747 828,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMALL5cU4na3o-E-j7WMm6hC5rB2TXoFmlKYdD9=w122-h92-k-no
Trà Vinh,Quán Bánh canh Bến Có Út Hảo,4.1,"₫1–100,000","W7GX+FW6, QL53, Nguyệt Hoá, Châu Thành, Trà Vinh, Vietnam",+84 972 652 653,http://facebook.com/banhcanhbencouthao,"[['Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNDZWaiy5BZ9hjpGSY6mM_Uqb524JX5fG89zfBy=w122-h92-k-no
Trà Vinh,Quán Nhà Lá,4.6,,"D5 QL53, Phường 5, Trà Vinh, Vietnam",+84 901 499 648,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMikp6il8Atf6d6y5YNTjrqd-JxDJIAUnFMenYV=w163-h92-k-no
Trà Vinh,Quán Châu Đồng,4,"₫1–100,000","147 Đồng Khởi, Phường 6, Trà Vinh, Vietnam",+84 294 3862 688,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMpOf7MJTPKh6tV8M1kn37N5oejFn_zlzP-KD0S=w80-h106-k-no
Trà Vinh,Thanh Nhàn - Ẩm thực quán,4,,"134 Đ. Đồng Khởi, Phường 6, Trà Vinh, 87111, Vietnam",+84 388 722 069,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP_fAoSIYr4A6IB3BQ-bSKAIoIBqVy0us9URWkW=w80-h106-k-no
Trà Vinh,Ẩm thực Cầu Tre - Trà Vinh,4,,"Đường D5 nối dài, K4, P5, TP Trà Vinh ( liền kề ký túc xá Đại học, Trà Vinh, Vietnam",+84 377 329 666,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPlOp6PeQDHu45E5gFdxqUxVy6LVCz03sHIbQDu=w80-h106-k-no
Trà Vinh,Nhà hàng hải sản Hùng Biển,4.3,$$,"294 Trần Phú Nối Dài, Phường 7, Trà Vinh, Vietnam",+84 988 988 149,http://hungbien.net/,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN1whk6gjpb5lrbrv4yz-FDKtLJjwm7XKPRYfff=w138-h92-k-no
Trà Vinh,Hải sản Lưu Luyến,4.1,$$,"W8QJ+695, Võ Văn Kiệt, Phường 7, Trà Vinh, Vietnam",+84 294 3844 779,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN5ep9ZME0rN_tz1EwZ8QDF5n_Vms2-PjmpaKFa=w122-h92-k-no
Trà Vinh,Quán Hoa Súng,4.2,,"492f Võ Văn Kiệt, Phường 1, Trà Vinh, Vietnam",+84 386 256 560,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOjo_6fpf4VeiT-BXMRkreGmU4mY9K5DXI1nHCk=w163-h92-k-no
Trà Vinh,Quán ăn NGUYỆT HÀ (Đặc Sản Bánh Canh Trảng Bàng Tây Ninh),5,,"125 Đường Trần Phú, K1, Trà Vinh, 940000, Vietnam",+84 365 880 239,,"[['Curbside pickup', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOwYb9L8HJ6oDS7LxCzJSSTHvLr8-2oLCm83hn_=w80-h106-k-no
Trà Vinh,Quán Hủ tiếu xí quách A. Linh,4.2,"₫1–100,000","số 260 Lê Lợi, Phường 3, Trà Vinh, 940000, Vietnam",+84 966 985 451,https://www.facebook.com/HuTieuXiQuachALinh/,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM8HsUuylWBoqKQRu-05cUe6EeZs22qash0Twlt=w80-h97-k-no
Trà Vinh,Quán Chay Dinh Dưỡng Cô 7,4.4,"₫1–100,000","29 Lê Lợi, Phường 4, Trà Vinh, 87000, Vietnam",+84 703 228 626,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO_Se8mHDOhKo_MJgOnDY3ofvO81ZnW44sNMLtz=w122-h92-k-no
Trà Vinh,Quán ăn gia đình Sen,4.2,,"Mậu Thân, Phường 9, Trà Vinh, 940000, Vietnam",+84 828 229 567,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN3Gym1G2wROqLlAKOF_XgQ4FzOecH-qu7bTBA=w80-h106-k-no
Trà Vinh,Bún Nước Lèo Ao Bà Ôm,4.1,"₫1–100,000","W894+483, khóm 3, Trà Vinh, Vietnam",+84 388 541 644,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNI9lRDw3ZrwXhI0UlX3bGlsxyDEiMDAtYCDjOx=w122-h92-k-no
Trà Vinh,Quán Vườn Bưởi - đặc sản Trà Vinh,5,,"W848+F78, Phường 8, Trà Vinh, Vietnam",+84 777 766 605,,[None],https://lh5.googleusercontent.com/p/AF1QipNI9lRDw3ZrwXhI0UlX3bGlsxyDEiMDAtYCDjOx=w122-h92-k-no
Tuyên Quang,Nhà hàng Đầu Bò,4.2,$$,"369 Đ. Phạm Văn Đồng, Hưng Thành, Tuyên Quang, Vietnam",+84 943 301 818,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNfhVipYD8erirvEFzmSsFZocqUpmtylT5V5e-B=w122-h92-k-no
Tuyên Quang,Nhà Hàng Ẩm Thực Việt,4.1,,"P. Phan Thiết, Tuyên Quang, 22000, Vietnam",+84 912 780 699,https://nhahangamthucviet.com/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNNnBaQLusFM_OoM3RRZwfuqmxf6Gu2STQoY45L=w122-h92-k-no
Tuyên Quang,Quán Cá Dũng Sông Lô,4,,"Tổ 2, Tuyên Quang, 300000, Vietnam",+84 975 886 494,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP67IbhLVxo8MRz14BCFqnUtGRY1EYsjTL7Fn1k=w122-h92-k-no
Tuyên Quang,Nhà Hàng Gốc Tếch Huyền Minh,4,,"87, Đường Nguyễn Văn Cừ, Phường Minh Xuân, Thành Phố Tuyên Quang, Tỉnh Tuyên Quang, P. Minh Xuân, Tuyên Quang, Vietnam",+84 207 3825 003,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPUMh-bikTn8DPL31obBwte9AnQROUkTG8MzvH-=w122-h92-k-no
Tuyên Quang,Mộc Restaurant,4.5,,"124 Đ. Trần Hưng Đạo, P. Minh Xuân, Tuyên Quang, Vietnam",+84 915 950 838,https://www.facebook.com/nhahangmocrestaurant?mibextid=ZbWKwL,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPhwAUk4txDd9OKcDyfFzmJdBvWFh2d00q2H23b=w189-h92-k-no
Tuyên Quang,Ẩm thực Việt 2,3.9,,"R6C4+J4V, P. Phan Thiết, Tuyên Quang, Vietnam",,https://nhahangamthucviet.com/tq/75/17/Gioi-Thieu-Ve-He-Thong-Nha-Hang-Am-Thuc-Viet-Tuyen-Quang,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPB-aGUozLPrwXcbEvBu31_QZNCNNPCplvQ-hYe=w163-h92-k-no
Tuyên Quang,Nhà hàng Tràng An,4,,"Đường Đ. Phạm Văn Đồng, Tổ 4, Tuyên Quang, Vietnam",+84 912 273 318,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOwvfFgnTI78qV4aUQjWXoO61OdUxjOcdJBatsZ=w185-h92-k-no
Tuyên Quang,Hẻm Quán - Tuyên Quang,3.9,,"64 Tổ 16 , Đường, Đ. 17 Tháng 8, P. Minh Xuân, Tuyên Quang, Vietnam",+84 207 3813 888,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM6ZEGucRLetmddcf4bxwVsn0xB8mStTWnHGBdt=w163-h92-k-no
Tuyên Quang,Nhà Hàng Dân Tộc Quán,3.8,,"R5FQ+M9X, Tân Hà, Tp. Tuyên Quang, Tuyên Quang, Vietnam",+84 975 483 881,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP3s6OEkSL_SrCK1QgMIBbQdZptKdYdGjQgkE5-=w80-h106-k-no
Tuyên Quang,Nhà hàng Thành Tín Tuyên Quang,4.3,,"Đường Ngô Quyền, tổ 2 phường Minh Xuân, thành phố Tuyên Quang (khu ẩm thực Xuân Hòa mới,nhà máy đường cũ, nếu đi từ dốc Uỷ ban xuống thì đi hết đường nhựa rồi, Đ. Ng. Quyền, rẽ trái, Tuyên Quang, Vietnam",+84 962 837 837,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNVPV1q6LwQ5oz4RRxBJyh1EW-WKeMnwe4-hidR=w163-h92-k-no
Tuyên Quang,Nhà Hàng Biển Rừng,4,,"340 Đ. Phạm Văn Đồng, Hưng Thành, Tuyên Quang, Vietnam",+84 915 675 414,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPUblEJ1ckeQ_c1q9aAIks00vgnOsMOB4hVmyg3=w189-h92-k-no
Tuyên Quang,Chang’s Restaurant,4.6,,"khu ẩm thực, tổ 2, Tuyên Quang, Vietnam",+84 372 071 993,https://www.facebook.com/nhahangchangretaurant/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMP9XtnO4i6oqVzBrP3AfKrFdUV-uLTMVriJ9ON=w122-h92-k-no
Tuyên Quang,Nhà Hàng MỴ Nương,4.6,,"P. Tân Quang, Tuyên Quang, Vietnam",+84 912 555 262,https://www.facebook.com/mynuongtuyenquang,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOmjBMqvKfxZ-kZnyC2XlIngtDLKeyKBcuyfSIT=w163-h92-k-no
Tuyên Quang,Quán Cá Vân kiên,3.7,,"R676+4GM, P. Tân Quang, Tuyên Quang, Vietnam",+84 988 111 344,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMjlZOOSFs5Vy1Xx_DsXJadDQSMS69oLOKOAM6Z=w80-h106-k-no
Tuyên Quang,Nhà hàng TÂY BẮC 1,4.1,,"15 P. Hà Tuyên, P. Phan Thiết, Tuyên Quang, Vietnam",+84 973 662 559,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMVggqcW90RZ69RdokxlKOXP1B_ZxQJhfTkykk0=w189-h92-k-no
