province,title,rating,description,address,img,types,Link,
Trà Vinh,Chùa Ph??ng | ???? ???????? | Wat Kh??ne | Campakamasa,4.5,"Vietnam Landmarks - Chùa Ph??ng (Trà Vinh,Vi?t Nam)","5 ?. Nguy?n ?áng, Ph??ng 7, Trà Vinh, Vi?t Nam",http://vietlandmarks.com/upload/1360719016511aeca89b023.jpg,"['Chùa ph?t giáo', '?i?m thu hút khách du l?ch']",http://vietlandmarks.com/module/groups/action/view/id/597/album/0/show/1360718800511aebd0dc836.jpg.id,
Trà Vinh,Vincom Plaza Trà Vinh,4.5,Trang ch? TTTM Vincom Plaza Trà Vinh | Vincom,"24 Nguy?n Th? Minh Khai, Ph??ng 2, Trà Vinh, Vi?t Nam",https://statics.vincom.com.vn/containers/vincom_tttm/anh_thumbnail/Vincom-Plaza-Tra-Vinh.jpg/2d82825f052bfaaaafd6670c9c775e9d.webp,['Trung tâm mua s?m'],https://vincom.com.vn/vincom-plaza-tra-vinh,
Trà Vinh,Khu Du L?ch C?ng ??ng C?n Chim,4.7,C?n Chim - ?i?m du l?ch c?ng ??ng thú v? ? Trà Vinh,"WCCF+482, Unnamed Road, Hoà Minh, Châu Thành, Trà Vinh, Vi?t Nam",https://thamhiemmekong.com/wp-content/uploads/2020/03/tourconchimtravinh.jpg,['?i?m thu hút khách du l?ch'],https://thamhiemmekong.com/thong-tin-du-lich-mien-tay/kham-pha-con-chim-diem-du-lich-cong-dong-thu-vi-o-tra-vinh.html,
Trà Vinh,Chùa Ông Ph??c Minh Cung ??? ???,4.4,Th?m chùa Ông ??p nh?t Trà Vinh - Tu?i Tr? Online,"44 ?i?n Biên Ph?, Ph??ng 3, Trà Vinh, Vi?t Nam",https://static.tuoitre.vn/tto/i/s626/2013/03/04/M6jnEnya.jpg,"['N?i th? cúng', '?i?m thu hút khách du l?ch']",https://tuoitre.vn/tham-chua-ong-dep-nhat-tra-vinh-536420.htm,
Trà Vinh,Khu Du L?ch Hu?nh Kha,3.9,"Review khu du l?ch sinh thái Hu?nh Kha, ?i?m gi?i trí x?n sò t?i Trà Vinh","X84W+PHV, Chu V?n An, Ph??ng 4, Trà Vinh, 940000, Vi?t Nam",https://dulichviet.com.vn/images/bandidau/tham-quan-khu-du-lich-sinh-thai-huynh-kha-tra-vinh.jpg,['??i lý du l?ch tham quan'],https://dulichviet.com.vn/tin-tuc/review-khu-du-lich-sinh-thai-huynh-kha-diem-giai-tri-xin-so-tai-tra-vinh,
Trà Vinh,Chùa Hang,4.5,Mùa h? r?c r? trên chùa Hang - Báo An Giang Online,"V8PW+R2C, 54, TT. Châu Thành, Châu Thành, Trà Vinh, Vi?t Nam",https://images.baoangiang.com.vn/image/fckeditor/upload/2024/20240630/images/CH---1.jpg,"['Chùa ph?t giáo', '?i?m thu hút khách du l?ch']",https://baoangiang.com.vn/mua-ha-ruc-ro-tren-chua-hang-a399076.html,
Trà Vinh,Trung Tâm V?n Hóa Trà Vinh,4.2,"Trung tâm v?n hóa t?nh Trà Vinh - Qu?c l? 53, P. 8, Thành ph? Trà Vinh, T.  Trà Vinh - C?c C?c Map","W8FH+W3H, QL53, Ph??ng 8, Trà Vinh, Vi?t Nam",https://poipic.coccoc.com/450x230/poi/previews/20121001/p1_134906160281119076dd0c85f3f719a186e594e5e68e70.jpg,['Trung tâm v?n hoá'],https://map.coccoc.com/map/2296645546439410,
Trà Vinh,Khu vui ch?i tr? em H?I NGUYÊN,,TOP 20+ khu vui ch?i tr? em ? Hà N?i ?áng ?i nh?t 2023,"???ng Hai Tháng Chín, Khóm 3, Châu Thành, Trà Vinh 87906, Vi?t Nam",https://banhocthongminhgiare.com/media/upload/editor/images/khu-vui-choi-tre-em-o-ha-noi.jpg,['Công viên xe dã ngo?i'],https://banhocthongminhgiare.com/tin-tuc/top-20-khu-vui-choi-tre-em-o-ha-noi-dang-di-nhat-2023-294.html,
Trà Vinh,Cafe Tím,3.9,Profile for Coffee Tím.com 6,"X82M+JXQ, Võ V?n Ki?t, Khóm 4, Trà Vinh, Vi?t Nam",https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=162157605255175,['Quán cà phê'],https://www.facebook.com/caphetim.com6/,
Trà Vinh,Cá ki?ng NG?C QUÂN,4.6,No.1- Cá ki?ng NG?C QUÂN Trà Vinh - Gi?i thi?u ! - YouTube,"Ph?m Ng? Lão, Ph??ng 1, Trà Vinh, Vi?t Nam",https://i.ytimg.com/vi/pZrh-vHRSA8/maxresdefault.jpg,['C?a hàng'],https://www.youtube.com/watch?v=pZrh-vHRSA8,
Trà Vinh,B?p x?a Nam b? - Homestay Cô Vân,4.7,B?p nhà x?a và nay,"WCFC+5M4, Hoà Minh, Châu Thành, Trà Vinh, Vi?t Nam",http://nld.mediacdn.vn/2020/8/22/photo-1-15980780573731159185356.jpg,['?i?m thu hút khách du l?ch'],https://diaoc.nld.com.vn/dia-oc/bep-nha-xua-va-nay-20200822134057124.htm,
Trà Vinh,??n th? Bác,4.7,Chuy?n xây gi? ??n th? Bác H? trong kháng chi?n,"30 tháng 4, ?p V?nh H?i, Trà Vinh, Vi?t Nam",https://image.nhandan.vn/w800/Uploaded/2025/cqjlcqdqj/2022_08_31/32-3389.jpg.webp,"['?i?n th?', '?i?m thu hút khách du l?ch']",https://nhandan.vn/chuyen-xay-giu-den-tho-bac-ho-trong-khang-chien-post713212.html,
Trà Vinh,Khu vui ch?i Doraemon,5,17+ Quán Cafe Có Khu Vui Ch?i Tr? Em ? Tây Ninh up NEW,"RF32+8V5, QL53, TT. C?u Ngang, C?u Ngang, Trà Vinh 87806, Vi?t Nam",https://thietkekhuvuichoitreem.pro/wp-content/uploads/2021/12/khu-vui-choi-doremon-kids-Tay-Ninh-1.jpg,['Trung tâm vui ch?i dành cho tr? em'],https://thietkekhuvuichoitreem.pro/2021/12/29/quan-cafe-co-khu-vui-choi-tre-em-o-tay-ninh-2/,
Tuyên Quang,??n H?,4.6,??n H? Tuyên Quang - Du l?ch Tuyên Quang,"39 ?. Chi?n Th?ng Sông Lô, P. Tân Quang, Tuyên Quang, Vi?t Nam",http://www.vamvo.com/desktopmodules/multimediagallerypro/ThumbnailImage.aspx?FileName=C%3A%5Cinetpub%5Cvhosts%5Cvamvo.com%5Chttpdocs%5CPortals%5C0%5Chinhb%5Cvietnam-travel%5Ctuyen-quang%5Cden-ha%5Cden-ha-tuyen-quang-01.jpg&portalID=0&mid=1024&width=500,"['?i?m thu hút khách du l?ch', 'N?i th? cúng']",http://www.vamvo.com/DenHaTuyenQuang.aspx,
Tuyên Quang,Bách Th?o Ngân,4.1,"TTV) Khu vui ch?i gi?i trí Bách Th?o Ngân, thành ph? Tuyên Quang chu?n b?  ?i vào ho?t ??ng | (TTV) Khu vui ch?i gi?i trí Bách Th?o Ngân, thành ph?  Tuyên","465 ?. Lê Du?n, t? 01, Tuyên Quang, Vi?t Nam",https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=735576825060649&get_thumbnail=1,['Công viên n??c'],https://www.facebook.com/tuyenquangttv/videos/ttv-khu-vui-ch%C6%A1i-gi%E1%BA%A3i-tr%C3%AD-b%C3%A1ch-th%E1%BA%A3o-ng%C3%A2n-th%C3%A0nh-ph%E1%BB%91-tuy%C3%AAn-quang-chu%E1%BA%A9n-b%E1%BB%8B-%C4%91i-v%C3%A0o-h/735576825060649/,
Tuyên Quang,Di tích Thành nhà M?c,4.2,"Thành nhà M?c - Có gì trong tòa thành c? bí ?n, c? kính t?i L?ng S?n? |  Antamtour.vn","Vòng xoay, ?. Bình Thu?n, P. Tân Quang, Tuyên Quang, Vi?t Nam",http://bizweb.dktcdn.net/thumb/grande/100/006/093/articles/thanh-nha-mac-3.jpg?v=1710476230010,['?i?m m?c l?ch s?'],https://antamtour.vn/thanh-nha-mac,
Tuyên Quang,??n C?nh Xanh,4.5,??n C?nh Xanh (??n Cây xanh),"R6G7+2GP, Tân Hà, Tuyên Quang, Vi?t Nam",https://scontent.iocvnpt.com/resources/portal//Images/TQG/ttcntt.tqg/Dia%20Diem/Den%20Canh%20Sanh/canhxanh12_637013953194198270.jpg,['N?i th? cúng'],https://mytuyenquang.vn/vi/dencanhxanh,
Tuyên Quang,Lotte Cinema Tuyên Quang,4.5,"Lotte Vi?t Trì - L?ch chi?u phim, Giá vé","260 ?. Quang Trung, P. Phan Thi?t, Tuyên Quang, Vi?t Nam",https://rapchieuphim.com/photos/3/rap-lotte-cinema-viet-tri.jpg,['R?p chi?u phim'],https://rapchieuphim.com/rap/lotte-viet-tri,
Tuyên Quang,Vincom Plaza Tuyên Quang,4.5,Trung tâm th??ng m?i Vincom Plaza Tuyên Quang Thành ph? Tuyên Quang,"260 ?. Quang Trung, P. Phan Thi?t, Tuyên Quang, Vi?t Nam",https://cdn.guland.vn/files/1637307594619754cae7586.jpg,['Trung tâm mua s?m'],https://guland.vn/du-an/vincom-plaza-tuyen-quang,
Tuyên Quang,KOI AND YOU,4.2,How Much Does It Cost To Install And Maintain A Koi Pond?,"Thôn Quang Hi?n, Tuyên Quang, Vi?t Nam",https://www.housedigest.com/img/gallery/how-much-does-it-cost-to-install-and-maintain-a-koi-pond/intro-1655126495.jpg,['Quán cà phê'],https://www.housedigest.com/893136/how-much-does-it-cost-to-install-and-maintain-a-koi-pond/,
Tuyên Quang,Thi?n vi?n Trúc Lâm Chính Pháp,4.6,Toàn c?nh THI?N VI?N TRÚC LÂM CHÍNH PHÁP Tuyên Quang nguy nga tráng l? ?ón  xuân Giáp Thìn. - YouTube,"R6MF+HXQ, Tràng ?à, Tp. Tuyên Quang, Tuyên Quang, Vi?t Nam",https://i.ytimg.com/vi/oCwnBxPYAgk/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLBsx8-I2uVamxSCWLiHAJ8gtcR9nQ,['Chùa ph?t giáo'],https://www.youtube.com/watch?v=oCwnBxPYAgk,
Tuyên Quang,M??ng Thanh Grand Tuyên Quang Hotel,4.4,"M??ng Thanh Grand Tuyên Quang Hotel giá ch? 828,000?, gi?m ??n 30%","S? 207 ???ng Bình Thu?n, t? 13, Tuyên Quang, 22113, Vi?t Nam",https://image.vietgoing.com/hotel/04/89/large/vietgoing_lvn2404207660.webp,['Khách s?n'],https://vietgoing.com/hotel/3789-muong-thanh-grand-tuyen-quang-hotel.html,
Tuyên Quang,Chùa Hang,4.5,Mùa h? r?c r? trên chùa Hang - Báo An Giang Online,"Q7M5+QQC, An Khang, Yên S?n, Tuyên Quang, Vi?t Nam",https://images.baoangiang.com.vn/image/fckeditor/upload/2024/20240630/images/CH---1.jpg,"['?i?m thu hút khách du l?ch', 'Chùa ph?t giáo']",https://baoangiang.com.vn/mua-ha-ruc-ro-tren-chua-hang-a399076.html,
Tuyên Quang,Qu?ng tr??ng Nguy?n T?t Thành,4.5,"Profile for Qu?ng Tr??ng Nguy?n T?t Thành, TP Tuyên Quang","R6C8+2W4, ?. 17 Tháng 8, P. Tân Quang, Tuyên Quang, Vi?t Nam",https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100064616175565,['Qu?ng tr??ng'],https://www.facebook.com/QuangTruongNguyenTatThanh22/,
Tuyên Quang,Vinpearl Su?i Khoáng Tuyên Quang,4.3,Vinpearl M? Lâm Tuyên Quang,"Xã, Yên S?n, Tuyên Quang, Vi?t Nam",https://bdstanlong.vn/images/news/phoi-canh-shophouse-giai-doan-1-vinpearl-my-lam2023517174428.jpg,['Khách s?n ngh? d??ng'],https://bdstanlong.vn/vinpearl-my-lam-tuyen-quang-bv696/,
Tuyên Quang,?ài Phát thanh và Truy?n hình T?nh Tuyên Quang,4.2,?ài Phát thanh và Truy?n hình t?nh Tuyên Quang - YouTube,"219 ?. Tân Trào, P. Phan Thi?t, Tuyên Quang, Vi?t Nam",https://yt3.googleusercontent.com/5ejCFSBhn6_RnRnqJ4pGxqAJ4h3ifzvANa4cCEUWlFijl1r8Wo4NTQ2oJK4t_yu9P-OEIOFxfw=s160-c-k-c0x00ffffff-no-rj,['?ài truy?n hình'],https://www.youtube.com/channel/UCCBolMW6thyhKoSLNRQbT4w,
Tuyên Quang,Trung Tâm T?m N??c Khoáng M? Lâm Hà Phú,3.4,Khu du l?ch su?i khoáng M? Lâm,"Q47F+R4X, QL37, Phú Lâm, Yên S?n, Tuyên Quang, Vi?t Nam",https://scontent.iocvnpt.com/resources/portal//Images/TQG/ttcntt.tqg/Dia%20Diem/Khu%20du%20lich%20suoi%20khoang%20ml/thumb/tai_xuong_1_637019083006489741.jpg,"['Nhà t?m n??c nóng', 'Khách s?n ngh? d??ng']",https://mytuyenquang.vn/vi/suoikhoangmylam,
Tuyên Quang,Thôn Cây th? xã thành huy?n S?n D??ng t?nh Tuyên Quang,4.5,"Ch? cây ?a , Tuân L? , S?n D??ng, Tuyên Quang.","QFGH+52G, Tân Trào, S?n D??ng, Tuyên Quang, Vi?t Nam",https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=812890291042254,['?i?m thu hút khách du l?ch'],https://www.facebook.com/toilarac/posts/ch%E1%BB%A3-c%C3%A2y-%C4%91a-tu%C3%A2n-l%E1%BB%99-s%C6%A1n-d%C6%B0%C6%A1ng-tuy%C3%AAn-quang/812890307708919/,
Tuyên Quang,Siêu th? sách và thi?t b? tr??ng h?c,4.1,Trang cá nhân c?a Siêu th? sách t?nh Tuyên Quang,"?. 17 Tháng 8, P. Minh Xuân, Tuyên Quang, Vi?t Nam",https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1206844546933747,['Siêu th?'],https://www.facebook.com/sieuthisachtuyenquang/?locale=vi_VN,
Tuyên Quang,Tr??ng THPT Tân Trào,3.7,"?ánh giá Tr??ng THPT Tân Trào, Tuyên Quang có t?t không?","5 ?. Bình Thu?n, P. Tân Quang, Tuyên Quang, Vi?t Nam",https://r73troypb4obj.vcdn.cloud/website02/uploads/images/62664d341a1b852f357a3e01/danh-gia-truong-thpt-tan-trao-tuyen-quang-co-tot-khong-2.jpg,['Tr??ng h?c'],https://clevai.edu.vn/hieu-con-yeu/danh-gia-truong-thpt-tan-trao-tuyen-quang-co-tot-khong/,
Tuyên Quang,An T??ng,,S?n Ph?m | T??ng An,"Tp. Tuyên Quang, Tuyên Quang, Vi?t Nam",https://www.tuongan.com.vn/public/themes/tuongan//img/sanpham-banner-4.png,,https://www.tuongan.com.vn/vi/san-pham,
Tuyên Quang,Thác Khu?i Nhi,4.5,Thác Khu?i Nhi (Na Hang): Nét ??p hùng v? nên th? gi?a ??t tr?i,"F9PF+2V5, Th??ng Lâm, Na Hang, Tuyên Quang, Vi?t Nam",https://doanhnghiephoinhap.vn/stores/news_dataimages/doanhnghiephoinhapvn/122021/31/19/thac-khuoi-nhi-na-hang-net-dep-hung-vi-nen-tho-giua-dat-troi-22-.0751.jpg,['?i?m thu hút khách du l?ch'],https://doanhnghiephoinhap.vn/thac-khuoi-nhi-na-hang-net-dep-hung-vi-nen-tho-giua-dat-troi-76575.html,
Tuyên Quang,Nhà Hành Chính Tr??ng ??i H?c Tân Trào,4.4,Vì sao sinh viên ch?n ??i h?c Tân Trào,"Unnamed Road, Trung Môn, Yên S?n, Tuyên Quang, Vi?t Nam",http://daihoctantrao.edu.vn/media/news/2021/z2455715333214_beb382b0f72943cc4331bb00bb6295a1.jpg,['Tr??ng ??i h?c'],https://daihoctantrao.edu.vn/thong-tin-tuyen-sinh-dao-tao/vi-sao-sinh-vien-chon-dai-hoc-tan-trao-2559.html,
V?nh Long,V?n Tha?nh Miê?u v?nh long,4.3,V?n Thánh Mi?u V?nh Long: Di tích l?ch s? n?i b?t ? vùng ??t Tây Nam B?,"6XVM+4R5, Tr?n Phú, Ph??ng 4, V?nh Long, Vi?t Nam",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/10/14/1104660/CT-922609-02.jpg?w=800&crop=auto&scale=both,"['?i?m thu hút khách du l?ch', '??a ?i?m l?ch s?']",https://laodong.vn/du-lich/kham-pha/van-thanh-mieu-vinh-long-di-tich-lich-su-noi-bat-o-vung-dat-tay-nam-bo-1104660.html,
V?nh Long,Khu Du L?ch Vinh Sang,3.9,Khu Du L?ch Vinh Sang - ?i?m ??n ?n t??ng c?a V?nh Long,"T? 14, ?p an thu?n, An Bình, Long H?, V?nh Long 890000, Vi?t Nam",https://thamhiemmekong.com/wp-content/uploads/2020/04/khudulichvinhsang-3.jpg,"['?i?m thu hút khách du l?ch', 'Công viên sinh thái', '??i lý du l?ch tham quan']",https://thamhiemmekong.com/thong-tin-du-lich-mien-tay/khu-du-lich-vinh-sang-vinh-long.html,
V?nh Long,"Công Viên Ph??ng 9, Thành ph? V?nh Long",4.4,TP V?nh Long- ?i?m nh?n t? d? án kè ven sông - V?nh Long Online,"7X55+74X, Ph??ng 9, V?nh Long, Vi?t Nam",https://baovinhlong.com.vn/file/e7837c027f6ecd14017ffa4e5f2a0e34/dataimages/201805/original/images2126477_kesong1.JPG,['Công viên'],https://baovinhlong.com.vn/kinh-te/201805/tp-vinh-long-diem-nhan-tu-du-an-ke-ven-song-2895770/,
V?nh Long,??n Th? Ph?m Hùng,4.5,T?p tin:??n th? Ph?m Hùng.jpg – Wikipedia ti?ng Vi?t,"6XFQ+WR6, Long Ph??c, Long H?, V?nh Long, Vi?t Nam",https://upload.wikimedia.org/wikipedia/commons/4/4c/%C4%90%E1%BB%81n_th%E1%BB%9D_Ph%E1%BA%A1m_H%C3%B9ng.jpg,"['?i?m thu hút khách du l?ch', 'N?i th? cúng']",https://vi.m.wikipedia.org/wiki/T%E1%BA%ADp_tin:%C4%90%E1%BB%81n_th%E1%BB%9D_Ph%E1%BA%A1m_H%C3%B9ng.jpg,
V?nh Long,KHU SINH THÁI NHÀ X?A,4.2,Review t?t t?n t?t kinh nghi?m tham quan khu sinh thái nhà x?a V?nh Long,"?H 25B, Long Ph??c, Long H?, V?nh Long, Vi?t Nam",https://dulichviet.com.vn/images/bandidau/du-lich-khu-sinh-thai-nha-xua-vinh-long.jpeg,['Nhà hàng'],https://dulichviet.com.vn/tin-tuc/review-tat-tan-tat-kinh-nghiem-tham-quan-khu-sinh-thai-nha-xua-vinh-long,
V?nh Long,Khu Du L?ch Sinh Thái Mai Qu?c Nam,4.2,"Khu Du l?ch sinh thái Mai Vàng C?u Long, khu du lich sinh thai mai vang cuu  long","7XPV+362, Phú An 1, Long H?, V?nh Long, Vi?t Nam",https://hotel84.com/hotel84-images/news/img1/khu-du-lich-sinh-thai-mai-vang-cuu-long.jpg,['V??n'],https://hotel84.com/dulich/khu-du-lich-sinh-thai-mai-vang-cuu-long.html,
V?nh Long,V??n chôm chôm N?m Bé,3.2,V??N CHÔM CHÔM HAI TRÌNH V?NH LONG 2022 ?n 3 Ngày 3 ?êm Ch?a H?t T?nh D?y  ?n Ti?p | Kh??ng Nh?t Minh - YouTube,"7XJF+V45, ?p An Th?i, Long H?, V?nh Long, Vi?t Nam",https://i.ytimg.com/vi/HkmyH8N6WZk/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLApt3Uk_D8uZbbmPxzm1EWdh03HbQ,['V??n'],https://www.youtube.com/watch?v=HkmyH8N6WZk,
V?nh Long,T??ng ?ài Chi?n Th?ng M?u Thân,4.3,"T??ng ?ài Chi?n Th?ng M?u Thân, di tích l?ch s? hào hùng ? V?nh Long","74 /14c ?. Phó C? ?i?u, Ph??ng 3, V?nh Long, Vi?t Nam",https://mia.vn/media/uploads/blog-du-lich/tuong-dai-chien-thang-mau-than-di-tich-lich-su-hao-hung-o-vinh-long-8-1662393840.jpg,['T??ng ?ài'],https://mia.vn/cam-nang-du-lich/tuong-dai-chien-thang-mau-than-di-tich-lich-su-hao-hung-o-vinh-long-9459,
V?nh Long,Ch? ?êm V?nh Long,4.1,Review: Ch? ?êm V?nh Long (Vinh Long night market) I Tp.V?nh Long I V?nh  Long I Vietnam I Thang Vu - YouTube,"7X2C+XF2, M??i Chín Tháng Tám, Ph??ng 1, V?nh Long, Vi?t Nam",https://i.ytimg.com/vi/0tSTI29IGW8/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDtLQ-XP7oxDWlt3CwMPRoQbXxuuQ,['Ch? ?êm'],https://www.youtube.com/watch?v=0tSTI29IGW8,
V?nh Long,?ình Long Thanh,3.4,"?ình Long Thanh, ki?n trúc c? h?n tr?m n?m tu?i t?i V?nh Long","Ph??ng 5, V?nh Long, Vi?t Nam",https://mia.vn/media/uploads/blog-du-lich/dinh-long-thanh-kien-truc-co-hon-tram-nam-tuoi-tai-vinh-long-1662197620.jpg,"['?i?m thu hút khách du l?ch', 'B?o tàng']",https://mia.vn/cam-nang-du-lich/dinh-long-thanh-kien-truc-co-hon-tram-nam-tuoi-tai-vinh-long-9418,
V?nh Long,CGV Vincom V?nh Long,3.9,"?CGV Vincom V?nh Long: Review Phòng Chi?u, Giá Vé, L?ch Chi?u ?","55 Ph?m Thái B??ng, Ph??ng 4, V?nh Long, Vi?t Nam",https://diadiemvietnam.vn/wp-content/uploads/2023/02/rap-cgv-vincom-vinh-long.jpg,['R?p chi?u phim'],https://diadiemvietnam.vn/cgv-vincom-vinh-long/,
V?nh Long,Khu Du L?ch Tr??ng An,3.9,Kinh nghi?m ?n ch?i t? A ??n Z khi t?i khu du l?ch Tr??ng An,"QL1A, Tân Ngãi, V?nh Long, Vi?t Nam",https://poliva.vn/wp-content/uploads/2019/08/Khu-du-lich-Truong-An-4-1.jpg,['C?a hàng r??u'],https://poliva.vn/khu-du-lich-truong-an/,
V?nh Long,V??n trái cây,,Top 15 mi?t v??n mi?n Tây hái trái cây m?i tay,"7X7J+RG, An Bình, Long H?, V?nh Long, Vi?t Nam",https://elitetour.com.vn/files/images/Blogs/mietvuon-7.jpg,['Sân ch?i'],https://elitetour.com.vn/lich-trinh-hap-dan/top-15-miet-vuon-mien-tay-hai-trai-cay-moi-tay,
V?nh Long,Chùa Tiên Châu,4.6,Chùa Tiên Châu - Du l?ch V?nh Long,"7X79+5JX, ?p Bình L??ng, Long H?, V?nh Long, Vi?t Nam",http://www.vamvo.com/desktopmodules/multimediagallerypro/ThumbnailImage.aspx?FileName=C%3A%5CInetpub%5Cvhosts%5Cvamvo.com%5Chttpdocs%5CPortals%5C0%5Chinhb%5Cvietnam-travel%5Cvinh-long%5Cchua-tien-chau%5Cchua-tien-chau-pagoda-02.jpg&portalID=0&mid=1024&width=500,['Chùa ph?t giáo'],http://www.vamvo.com/ChuaTienChauVinhLong.aspx,
V?nh Long,Trung tâm tiêm ch?ng VNVC V?nh Long,3.8,H? th?ng tiêm ch?ng VNVC t?i V?nh Long - CPA :: C?ng ??ng chia s? ki?n th?c  các l?nh v?c (Capa Wiki),"170/2 Ph?m Hùng, Ph??ng 9, V?nh Long, 85100, Vi?t Nam",https://www.capa.vn/wp-content/uploads/2021/06/he-thong-tiem-chung-vnvc-tai-vinh-long.jpg,"['Trung tâm ch?m sóc s?c kh?e', 'Trung tâm y t?']",https://www.capa.vn/he-thong-tiem-chung-vnvc-tai-vinh-long/,
V?nh Long,B?nh vi?n ?a khoa Xuyên Á V?nh Long,4,B?NH VI?N XUYÊN Á - V?NH LONG CHÍNH TH?C HO?T ??NG T? 16/08/2018 | B?NH  VI?N XUYÊN Á - V?NH LONG CHÍNH TH?C HO?T ??NG T? 16/08/2018 CÓ H? TR? CHI  PHÍ,"68e Ph?m Hùng, Ph??ng 9, V?nh Long, Vi?t Nam",https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1116253061875201&get_thumbnail=1,['B?nh vi?n t? nhân'],https://www.facebook.com/bvxuyena/videos/b%E1%BB%87nh-vi%E1%BB%87n-xuy%C3%AAn-%C3%A1-v%C4%A9nh-long-ch%C3%ADnh-th%E1%BB%A9c-ho%E1%BA%A1t-%C4%91%E1%BB%99ng-t%E1%BB%AB-16082018/1116253061875201/,
V?nh Long,Nhà hàng ?M TH?C PH?,4.2,"Nhà hàng ?m Th?c Ph? - 52/1, Ph?m Thái B??ng, P. 4, Thành ph? V?nh Long, T.  V?nh Long - C?c C?c Map","Ph?m Thái B??ng, Ph??ng 4, V?nh Long, Vi?t Nam",https://poipic3.coccoc.com/450x230/poi/previews/20120831/p1_1346378224742908550c602eb196e52855dbb26be248c7.jpg,"['Nhà hàng', 'Nhà hàng ?m th?c ??ng quê', 'Quán bar karaoke']",https://map.coccoc.com/map/3603750793355688,
V?nh Long,Chùa Ông Th?t Ph? Mi?u ????? ???,4.6,Chùa Ông Th?t Ph? Mi?u - ?i?m du l?ch v?n hóa tâm linh ??c ?áo ? V?nh Long,"22 Nguy?n Chí Thanh, Ph??ng 5, V?nh Long, Vi?t Nam",https://thamhiemmekong.com/wp-content/uploads/2020/03/chuaongvinhlong3-1.jpg,['N?i th? cúng'],https://thamhiemmekong.com/thong-tin-du-lich-mien-tay/chua-ong-that-phu-mieu-diem-den-van-hoa-lich-su-doc-dao-o-vinh-long.html,
V?nh Long,Nhà hàng H??ng Sen,4.1,"Huong Sen restaurant buffet line - Photo de Nha Hang Huong Sen (Huong Sen  Restaurant), Nam T? Liêm - Tripadvisor","315 Ph?m Thái B??ng, Ph??ng 4, V?nh Long, Vi?t Nam",https://media-cdn.tripadvisor.com/media/photo-i/0f/07/99/7b/huong-sen-restaurant.jpg,['Nhà hàng'],https://www.tripadvisor.fr/LocationPhotoDirectLink-g293924-d10825190-i252156283-Nha_Hang_Huong_Sen_Huong_Sen_Restaurant-Hanoi.html,
V?nh Long,Central Coffee,4.2,Creation Coffee,"306 Nguy?n V?n Thi?t, Ph??ng 3, V?nh Long, Vi?t Nam",https://images.squarespace-cdn.com/content/v1/6418fe64e4acf15faae53311/57031718-9cbf-406b-a0c2-fc1dccbd4c08/image-asset.png,['Quán cà phê'],https://www.creationcoffee.com/,
V?nh Phúc,Khu vui ch?i ngoài tr?i,5,T? v?n l?p ??t khu vui ch?i ngoài tr?i cho tr? t?i các khu ?ô th? và chung  c?,"8H2P+5WX, Tích S?n, V?nh Yên, V?nh Phúc, Vi?t Nam",https://mangtruot.com/wp-content/uploads/2020/12/tu-van-lap-dat-khu-vui-choi-ngoai-troi-cho-tre-em-tai-khu-chung-cu-6.jpg,['Sân ch?i'],https://thegioidochoiviet.com/tu-van-lap-dat-khu-vui-choi-ngoai-troi-cho-tre-tai-khu-do-thi/,
V?nh Phúc,Khu vui ch?i,5,"25 khu vui ch?i tr? em vui ch?i th? ga, an toàn t?i TPHCM | Zalopay","8H9W+QCF, Lê Ng?c Chinh, Liên B?o, V?nh Yên, V?nh Phúc, Vi?t Nam",https://simg.zalopay.com.vn/zlp-website/assets/Khu_vui_choi_tre_em_19_c991d86661.jpg,['Trung tâm vui ch?i gi?i trí'],https://zalopay.vn/khu-vui-choi-tre-em-6119,
