Province,Title,Rating,Price,Address,Phone,Link,Service,Image,
Thái Bình,Nhà Hàng ??c Long,4.3,$$,"311 Lý Thái T?, P. ?? Thám, Thái Bình, Vietnam",+84 915 939 551,https://www.facebook.com/Nh%C3%A0-H%C3%A0ng-%C4%90%E1%BB%A9c-Long-Tp-Th%C3%A1i-B%C3%ACnh-664570713566724/,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNgzllK3ipV4LmK5jyYt1KqDYiPNhateZqjtI_j=w163-h92-k-no,
Thái Bình,Sâu n??ng thái bình,3.2,,"133-135 Tr?n Phú, Tr?n H?ng, Thái Bình, 410000, Vietnam",+84 948 682 363,https://m.facebook.com/saunuongquan/,[['Dine-in']],https://lh5.googleusercontent.com/p/AF1QipP1cmBamb5RbNZtgtGNqxFl6Tc5lICUFun2DZ9h=w163-h92-k-no,
Thái Bình,Quán Cá Thái Bình,4,$$,"12 Tr?n Phú, Tr?n H?ng, Thái Bình, Vietnam",+84 227 3834 747,https://quancathaibinh.vn/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO_jIINYmsxzaZJu3nl9SIH6wBrPjjPnSxEtNs=w163-h92-k-no,
Thái Bình,Nhà hàng cây me,4,,"C8PW+G36, Tr?n Lâm, Thái Bình, Vietnam",+84 936 988 909,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPO0vdK3QtUMKLC3z3IbInUL9sob1AS5w-puqhk=w122-h92-k-no,
Thái Bình,Nhà Hàng Trung Kiên - L?u Cá Thuy?n Chài,4.3,,"Chân, C?u ?en Phan Bá Vành, Thái Bình, Vietnam",+84 913 845 369,https://www.facebook.com/BuiNgattptb,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPfOHSKZEwLZBZf2TirQNeFBxYNrBjtdImmDcGW=w163-h92-k-no,
Thái Bình,Nhà Hàng ??i D??ng,4.3,$$,"431 ?. ?inh Tiên Hoàng, P. K? Bá, Thái Bình, Vietnam",+84 987 487 708,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMO8PdERZ0VF4KF4my-Rdd-Glk2SddYoD8Lhbnc=w194-h92-k-no,
Thái Bình,Nhà Hàng H?i ??ng,3.8,$$,"C8QX+3JW, ?. Nguy?n V?n N?ng, Tr?n Lâm, Thái Bình, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPCoV3pQLSn-smj1KRtH7ZmAXJbaOxdE3pBGa1Y=w122-h92-k-no,
Thái Bình,?n v?t Liên Lùn-Tp Thái Bình,5,,"230 Lê ??i Hành, P. K? Bá, Thái Bình, Vietnam",,,"[['Takeout', 'Dine-in']]",,
Thái Bình,Quán ?n ?êm 80 Hai Bà Tr?ng,4,$$,"80 ph? P. Hai Bà Tr?ng, P. Lê H?ng, Thái Bình, Vietnam",+84 986 758 859,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNwCdNvu7AzIXTEFjPe5EknY0qBP1CnLM1vBUhA=w80-h106-k-no,
Thái Bình,NHÀ HÀNG SEN VÀNG THÁI BÌNH - NHÀ HÀNG NGON CH?T L??NG,4.2,,"S? 26 ???ng Ngô Quy?n, P. K? Bá, Thái Bình, 410000, Vietnam",+84 936 148 232,https://www.facebook.com/BuffetSenVangThaiBinh/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPXHLgH8-u6g9Z8PY4lolw3YbRQxdI38G7eqMsq=w122-h92-k-no,
Thái Bình,Canh cá Khanh Béo,4,"?1–100,000","C8QJ+9XQ, Ng. Thì Nh?m, P. Quan Trung, Thái Bình, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPOGwfPyiXw57XUj1d-rR4DYbfzCiY87_VKW7KB=w163-h92-k-no,
Thái Bình,Quán ?c Ba Mi?n,4.1,,"51 Ph? Nguy?n Thái H?c, P. ?? Thám, Thái Bình, Vietnam",,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOkfjqM2VFbbKV98SPIzG2VYWFuAHZKUwCoAYeC=w194-h92-k-no,
Thái Bình,D?a ch? ?n u?ng,5,,"FGQ3+Q54, Quán ?n sáng, Bia H?i, Thái Thu?n, Thái Th?y, Thái Bình, Vietnam",,,"[['Takeout', 'Dine-in']]",,
Thái Bình,Nhà Hàng Quang Th?,4.1,,"210 Võ Nguyên Giáp, Hoàn Di?u, Thái Bình, Vietnam",+84 912 262 019,https://www.facebook.com/profile.php?id=100016741061315&mibextid=kFxxJD,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPvM2zXfcActVmXaqNzw6zcCz-GO2z7q_yY6Y7Y=w163-h92-k-no,
Thái Bình,Quán Xôi Bà C?m,3.8,,"21 Hoàng Hoa Thám, P. ?? Thám, Thái Bình, Vietnam",+84 914 641 105,,[['Takeout']],https://lh5.googleusercontent.com/p/AF1QipPC-xuzuGNNL2fH7nb34E7EvAQqCVfMJAfaYt4f=w122-h92-k-no,
Thái Nguyên,Nhà hàng ??ng Thái Gia - ??c s?n Phú Yên,4.3,,"333 Phan ?ình Phùng, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 988 768 777,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN1b4Zi4GqyyI1NwmVVYEzCKg88iedJc4VJyeaj=w163-h92-k-no,
Thái Nguyên,Siamese - Ti?m ?n Thái Lan,4.9,,"JR4V+62, ??ng B?m, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 862 322 622,https://www.facebook.com/profile.php?id=100094941073630&mibextid=LQQJ4d,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNdN2MSc00NqyT5aMURnFqPP0Ndqu7nbLUCHQqj=w115-h92-k-no,
Thái Nguyên,K? Ngon Quán,3.7,,"136 ???ng Hoàng V?n Th?, Phan ?ình Phùng, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 985 024 166,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN24p74jaCKtcBlM4dh4VbLSfxCCSLYWJWBJ5JJ=w92-h92-k-no,
Thái Nguyên,Thái Nguyên Xanh Buffet,4.3,,"26 Phan B?i Châu, Phan ?ình Phùng, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 327 262 626,https://www.facebook.com/thainguyenxanh.tnx/,[None],https://lh5.googleusercontent.com/p/AF1QipNKW0HC71vsdsbRR6SJB26Iv1KEYznK0Yhbn2Z7=w122-h92-k-no,
Thái Nguyên,V? H?nh Quán,4.2,"?1–100,000","61 Hoàng Hoa Thám, Hàng V?n Th?0, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 972 321 479,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPuk16htkZkkyRfeszBQEEv2DmGXyD-3ZgFlRSB=w122-h92-k-no,
Thái Nguyên,MÓN NGON B?N THÁI,3.7,,"132 Phù Li?n, Hàng V?n Th?0, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 984 161 191,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNGBlmA32YXmIKz1_gsosozdxwN7p4oOen5opuf=w163-h92-k-no,
Thái Nguyên,Thai Kitchen ???????,4.5,,"182 ???ng B?c S?n, Hàng V?n Th?0, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 589 996 998,https://www.facebook.com/thai.kitchenTN,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMqZHrxISOPFwu16iwHe6wqa5VXM4SPC-cJ68Ds=w90-h92-k-no,
Thái Nguyên,Nhà hàng sao b?c,4.3,,"219 ?. Minh C?u, Phan ?ình Phùng, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 975 126 099,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO-kub0mMpXyKPMbxPv2Q23ubgGLRLt-R-jMYJN=w122-h92-k-no,
Thái Nguyên,Dân T?c Quán,4.1,,"HR95+MW3, Khu dân c? s? 6, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 975 383 828,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOLHrDF7FHL4YYra8q0Z-2OhWLUv-7fwKin6NTN=w163-h92-k-no,
Thái Nguyên,Cao Quán - ?c Xào Cay,4,"?1–100,000","21 ???ng L??ng Th? Vinh, Quang Trung, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMA63QXnwBR_Q3RXrNSnheFEdW6BenpqXUYENhA=w163-h92-k-no,
Thái Nguyên,Nhà hàng Ch? H?i S?n,3.9,,"HRVG+94R, Hàng V?n Th?0, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 904 742 222,,"[['Delivery', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM-fssOAg0_yfvdf4wh4O-1fMbdltOvgABNOvva=w189-h92-k-no,
Thái Nguyên,???ng Tàu Quán,3.9,,"41 T? 1, ??ng Quang, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 777 521 333,https://www.facebook.com/quannuongso1thainguyen,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOMP6vbJVJie9t-lK7D_1a_CnCXjqMVuKO53RiO=w122-h92-k-no,
Thái Nguyên,Bánh ?a Cá Rô Bà Minh,4.3,$$,"HRRQ+GQ4, Phan ?ình Phùng, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 974 193 535,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPIvlX6_YbgEP-nCUgj2D_h9HFJx_jtLldfG5mO=w92-h92-k-no,
Thái Nguyên,X?a Quán - ?m th?c dân gian Thái Nguyên,4,,"Unnamed Road, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP3pmPPkqEzNn2KGw1rHcl_LU0ZVvkqj1BCn54=w80-h106-k-no,
Thái Nguyên,"Quán Ngon B?c S?n, C?m Niêu Singapoer",4,"?1–100,000","HRWG+3W2, ???ng B?c S?n, Hàng V?n Th?0, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 915 405 789,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOU6TpXb4FgN26hzpmQys3wM0OwkJZutlneLeHO=w122-h92-k-no,
Thái Nguyên,Nhà Hàng Thái Vi?t,4.1,,"SN99, Ph?, Nguy?n Công Hoan, ??ng Quang, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 208 3822 222,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO1z3HJQi9bCkepBaFbJZObONIHVtB_SSDvtRD7=w194-h92-k-no,
Thái Nguyên,BanhmeeNgon-Grill&Chill,4.4,,"45b ???ng Hoàng V?n Th?, Phan ?ình Phùng, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 915 536 836,https://www.facebook.com/BanhMee.Ngon/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNQYBGxHWjOg90h1xtPfciDgh9ZefzYW_RGPbrf=w122-h92-k-no,
Thái Nguyên,L?u n?m T? Quý,4.2,,"Khu dân c? s? 10, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 913 852 496,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM62ZCZzru5GFvIxEjfOq_7KDWKWeprgRgjgBIX=w122-h92-k-no,
Thái Nguyên,Bún C? ?ô - ??c s?n Hu?,4.3,"?1–100,000","???ng B?c S?n, Hàng V?n Th?0, Thành ph? Thái Nguyên, Thái Nguyên 250000, Vietnam",+84 918 078 995,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPNGDDncoznkpaeokhOFi70GrX4xCYmFt02UVD4=w122-h92-k-no,
Thái Nguyên,Chan Tam vegetarian restaurant,4.3,,"128 Phù Li?n, Hàng V?n Th?0, Thành ph? Thái Nguyên, Thái Nguyên, Vietnam",+84 965 107 188,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMymoDxQ5BeMjhKON7wGu46qMQCsHwUkF2cxnY0=w80-h114-k-no,
Thanh Hóa,Nhà hàng S-Vi?t - ??c s?n Dê núi - Chim to d?n,4.7,,"19 Hoàng Hoa Thám, K?T, Thanh Hóa, 450000, Vietnam",+84 936 281 899,https://www.facebook.com/Nhahangthitdethanhhoa,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMIoxt3sXk0pnDDGZhy4A0l62OFYcxvPIBIvLYR=w120-h92-k-no,
Thanh Hóa,B?y Xoài Quán,4.9,,"42 Lê D? Tông, ?ông V?, Thanh Hóa, Vietnam",+84 949 278 111,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNeeOfx2sbrIPjW7x_Ddtl28C9AJbwZheOUABkT=w110-h92-k-no,
Thanh Hóa,"Tr?m L?u N??ng, Lòng Ngon Nam Em",4.9,,"RQ4Q+J5V, ?ông H?ng, Thanh Hóa, 42000, Vietnam",+84 922 228 915,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMN4iiwmN-b-yaYbTwlFr0HFIZ4gZkqqK0C_KU=w80-h92-k-no,
Thanh Hóa,Salut food & drink món ngon H?ng ??c,5,,"565 ?. Quang Trung, P. Tân S?n, Thanh Hóa, 410000, Vietnam",,,"[['Delivery', 'Takeout', 'Dine-in']]",,
Thanh Hóa,Nhà hàng CAO S?N T?u L?u,4.9,,"P. Ng?c Trang, Thanh Hóa, Vietnam",+84 869 333 119,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNjv_J34QqdIQ2gown6WXd2p_xkVPQ3OGaaB6pK=w91-h92-k-no,
Thanh Hóa,Nhà Hàng Ng?c Dê 245 Bà Tri?u,4.4,,"245 ?. Ba? Triê?u, P. Hàm R?ng, Thanh Hóa, 441280, Vietnam",+84 849 085 555,,"[['No-contact delivery', 'Delivery', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMlbtsyJ7xXkALJoVuIr6p6bNQTCER6N5OCZjb1=w122-h92-k-no,
Thanh Hóa,Linh Béo - Bánh tráng th?t heo,4.1,"?1–100,000","286 P. Tr??ng Thi, P. Lam S?n, Thanh Hóa, Vietnam",,https://www.facebook.com/banhtranglinhbeo/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNj7PKnCuwVDeAJar8R-v8I8aMEA0j1ORf126dW=w122-h92-k-no,
Thanh Hóa,?À THÀNH QUÁN,4.8,"?1–100,000","47 Cù Chính Lan, P. Lam S?n, Thanh Hóa, Vietnam",+84 865 576 556,https://www.facebook.com/profile.php?id=61551436913945&mibextid=LQQJ4d,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMHCX3nesFhirwmGbt5FCqUmimekZi7n1zZOwBw=w111-h92-k-no,
Thanh Hóa,?n v?t cô Dzung,4.7,,"Công ty Than, Kiot 05 Nguy?n V?n Tr?i, P. Ng?c Tr?o, Thanh Hóa, Vietnam",+84 357 102 427,https://m.facebook.com/profile.php?id=100027894730906&fref=nf,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP5HnI49bKQBKCiG0qVTp1dOSTyBoc2EqluHeIN=w80-h106-k-no,
Thanh Hóa,Ch? Tôm Th?o M??i (14 Nhà Th?),4,"?1–100,000","14 Nhà Th?, P. Tr??ng Thi, Thanh Hóa, Vietnam",+84 975 693 904,https://www.foody.vn/thanh-hoa/thao-muoi-cha-tom,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNkHJh9Xh-dx3cGTrh4clCan1Vtl_wTRIMBmJo_=w122-h92-k-no,
Thanh Hóa,Nhà Hàng Th?m Hùng,4,,"62 Hàng ??ng, P. ?i?n Biên, Thanh Hóa, Vietnam",+84 985 577 994,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNPNqpDc4TDGOSQyScvXsi2mLkkuPLYfTmBVNE=w122-h92-k-no,
Thanh Hóa,Quán ??c S?n Dê Nh?t Ly,5,,"121 ??i Cung, P. Lam S?n, Thanh Hóa, Vietnam",+84 237 3501 097,,"[['Delivery', 'Takeout', 'Dine-in']]",,
Thanh Hóa,?c 13 B?n Ng?,3.9,"?1–100,000","13 B?n Ng?, P. Lam S?n, Thanh Hóa, 440000, Vietnam",,https://www.facebook.com/oc13benngu,[None],https://lh5.googleusercontent.com/p/AF1QipM2hzeSNPG5KsOoQLJsYB9KsXey68jWNIYjDzfY=w122-h92-k-no,
Thanh Hóa,Súp l??n - mi?n l??n - bánh cu?n - mi?n xào giòn 219 tr??ng thi,3.5,"?1–100,000","219 P. Tr??ng Thi, P. ?i?n Biên, Thanh Hóa, Vietnam",+84 559 494 368,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPSO8c9VzRSQCzMxqPRetSPRYD-gom1CVd64684=w163-h92-k-no,
Thanh Hóa,Huong Cang restautrant,4.2,$$,"54-56 Nguy?n Công Tr?, ?ông S?n, Thanh Hóa, Vietnam",+84 978 146 655,https://m.facebook.com/lauhoithanhhoa/reviews/?mt_nav=1,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipONC_-60NaBibTPYCksbfaBLueIyDnhhSxycoOB=w122-h92-k-no,
Thanh Hóa,Quán ?n ?êm,4.2,,"112 H?i Th??ng Lãn Ông, P. Tân S?n, Thanh Hóa, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMQT7vnVRgGt9J6AXcDs7g6NA2FmyXkfQWX2Hld=w163-h92-k-no,
Thanh Hóa,Nem Chua Cây ?a,3.8,,"326 P. Tr??ng Thi, P. ?i?n Biên, Thanh Hóa, Vietnam",+84 237 3686 888,http://nemcayda.com/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOfzsKDd6APlCYsI_N3R5hAwUHugrVgp8fEQ9Dy=w80-h106-k-no,
Thanh Hóa,74 Quán Giò,4.6,,"116A ???ng Quán Giò, P. ?ông Th?, Thanh Hóa, Vietnam",+84 946 603 288,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN8dWxWTYFTHUyqp7qeuSSmWaaZgHM_Suq30jSf=w80-h106-k-no,
Thanh Hóa,Sun buffet : H?i s?n & Dimsum,4.9,,"T?ng 3-Toà nhà Thành Trung plaza, 490 ??i l? Lê L?i, Thanh Hóa, 40000, Vietnam",+84 826 635 555,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNSH1rgm3hZ_4ZjPEXLi4hVn5RrssqQNHYTfUcK=w122-h92-k-no,
Thanh Hóa,Nhà hàng ngon Thanh Hóa Dinoco,5,,"52 L??ng H?u Khánh, P. Tân S?n, Thanh Hóa, Vietnam",+84 847 166 111,https://www.facebook.com/thanhhoanhahangquananngonre,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMek6AartjfMhM5iYOV2CSzqao2FJlfw5Zdh6ZV=w123-h92-k-no,
Hu?,??C S?N DÊ - Th??ng Dân Quán - Quán dê ngon ? hu?,4.8,,"35 ?. Ông Ích Khiêm, Thu?n Hoà, Hu?, Thành ph? Hu? 49121, Vietnam",+84 889 980 935,https://nguoixuhue.com/o-hue-co-mot-quan-rat-ta-nhung-khach-tay-rat-me.html/,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRu5Yfkct6BeE90vDnJCnlchTft3bkt4ZjBgA&s,
Hu?,??c S?n Dê Vân D??ng Quán,4.2,,"113 Nguy?n L? Tr?ch, Xuân Phú, Hu?, Thành ph? Hu?, Vietnam",+84 762 615 548,https://www.foody.vn/hue/van-duong-quan-de-7-mon,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSi3rIhV8UCx4r8OGmLgoWDegrrUe0-y59QVQ&s,
Hu?,C?m H?n 17,4.1,"?1–100,000","17 Hàn M?c T?, V? D?, Hu?, Thành ph? Hu? 52000, Vietnam",+84 985 978 931,https://m.facebook.com/1634425106838682,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://danangbest.com/uploads/news/com-hen-hue-1.webp,
Hu?,Quán c?m Hu? O Én,4.6,"?1–100,000","1 Tr?n Thúc Nh?n, V?nh Ninh, Hu?, Thành ph? Hu?, Vietnam",+84 792 129 696,,"[['Delivery', 'Takeout', 'Dine-in']]",https://mms.img.susercontent.com/vn-11134513-7r98o-lsv4f40q54n8fc@resize_ss1242x600!@crop_w1242_h600_cT,
Hu?,??c S?n X? Qu?ng,4.2,"?1–100,000","103 Nguy?n Tr??ng T?, V?nh Ninh, Hu?, Thành ph? Hu?, Vietnam",+84 934 990 513,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkibfYel5EwMTll1FRr4jxFUM9hpSQiCeOYg&s,
Hu?,C?m niêu Ch?n,4.5,,"1 Nguy?n Thái H?c, Phú H?i, Hu?, Thành ph? Hu?, Vietnam",+84 788 525 179,https://www.facebook.com/chancomnieuhue/,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://mia.vn/media/uploads/blog-du-lich/ghe-ngay-quan-com-chan-de-thuong-thuc-com-nieu-mang-huong-vi-ky-uc-09-1638521651.jpg,
Hu?,QUÁN ?N AN TÂM,4.9,"?1–100,000","Ki?t 33 Nguy?n Công Tr?, t? 14, Hu?, Thành ph? Hu? 52000, Vietnam",+84 935 596 960,https://www.facebook.com/QUANANANTAM,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwHg-6NKseHjr3b1I3eTYW6QNamxyNqJBKYQ&s,
Hu?,Quán ?n Tài Phú,3.9,"?1–100,000","2 ?i?n Biên Ph?, V?nh Ninh, Hu?, Thành ph? Hu?, Vietnam",+84 913 425 165,https://www.facebook.com/Qu%C3%A1n-%C4%82n-T%C3%A0i-Ph%C3%BA-Hu%E1%BA%BF-1857876841091833/,"[['Delivery', 'Takeout', 'Dine-in']]",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/7a/92/87/caption.jpg?w=1200&h=-1&s=1,
Hu?,C?m h?n H??ng X?a,4.7,"?1–100,000","30/7 ?ng Bình, V? D?, Hu?, Thành ph? Hu?, Vietnam",+84 905 232 153,,"[['Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmvbTUqMrVHBcerzgA7w5KxqTPGHap14Q_xw&s,
Hu?,Quán H?nh,4.3,,"11-15 ???ng Phó ??c Chính, Phú H?i, Hu?, Thành ph? Hu?, Vietnam",+84 358 306 650,,"[['Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQd0KGYm1e65HOs9oSAhel1rSoW6n2EnWMeA&s,
Hu?,C?m H?n Ngon,4.4,"?1–100,000","7 ?ng Bình, V? D?, Hu?, Thành ph? Hu?, Vietnam",,,"[['Takeout', 'Dine-in']]",https://nethue.com.vn/uploaded/tin-tuc-thenao-2.jpg,
Hu?,C?m h?n Bà Cam,4.3,"?1–100,000","49 Tùng Thi?n V??ng, V? D?, Hu?, Thành ph? Hu? 49000, Vietnam",+84 763 189 115,https://www.foody.vn/hue/com-hen-ba-cam,"[['Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkTe5ND4oognAdkltlN9abwIMUOQCaHWPo7g&s,
Hu?,Quán ??c S?n Gà V??n Tuy?t H??ng,4.2,,"???ng ?oàn H?u Tr?ng, Ph??c V?nh, Hu?, Thành ph? Hu?, Vietnam",+84 234 3846 668,https://www.facebook.com/TuyetHuongQuan/,"[['Delivery', 'Takeout', 'Dine-in']]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTdUWfGJDOlTluCpacAp993-OVcVWrVDJI2w&s,
Hu?,?n sáng C?m hê?n Tr??ng ?i?nh,4.2,"?1–100,000","28 Tr??ng ??nh, V?nh Ninh, Hu?, Thành ph? Hu?, Vietnam",,,"[['Takeout', 'Dine-in']]",https://kinhdoamthuc.com/wp-content/uploads/2023/07/day-cach-nau-com-hen.jpg,
Hu?,Quán ?n Bà Chanh,3.8,,"9 Tr??ng Chinh, Xuân Phú, Hu?, Thành ph? Hu?, Vietnam",+84 234 3823 311,http://thietkeweb30s.org/,"[['Delivery', 'Takeout', 'Dine-in']]",https://mia.vn/media/uploads/blog-du-lich/ngay-co-do-mua-ri-ra-thi-phai-an-ngay-mot-phan-lau-cua-ba-chanh-hue-moi-dung-bai-1-1638785633.jpg,
Hu?,L?c Thi?n Restaurant,4.3,"?1–100,000","6 ?inh Tiên Hoàng, Phú Hoà, Hu?, Thành ph? Hu?, Vietnam",+84 234 3527 348,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://i2.ex-cdn.com/crystalbay.com/files/content/2024/08/21/banh-khoai-hue-10-0915.jpg,
Hu?,C?m h?n Hoa ?ông,4.5,"?1–100,000","64/7 64 Ki?t 7 ?ng Bình, V? D?, Hu?, Thành ph? Hu?, Vietnam",+84 234 3848 359,,[None],https://mia.vn/media/uploads/blog-du-lich/dung-chan-tai-com-hen-hoa-dong-quan-ngon-khong-the-bo-qua-khi-den-hue-01-1638287407.jpg,
